,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,11.41,64.41,80.1,35.17
Inventory Days,161.08,106.46,287.37,491.96
Days Payable,0.0,28.73,93.29,8.55
Cash Conversion Cycle,172.49,142.14,274.17,518.58
Working Capital Days,213.3,149.03,156.17,338.39
ROCE %,,7.74,52.02,25.48
