,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.0,1.0,1.0,5.4,5.4
Reserves,-0.02,0.0,2.0,11.69,12.68
Borrowings,2.5700000000000003,4.49,3.89,2.31,7.01
Other Liabilities,0.03,0.37,2.38,1.02,0.39
Total Liabilities,3.58,5.86,9.27,20.42,25.48
Fixed Assets,1.54,2.86,2.13,1.78,10.16
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.04,0.0,0.22,0.23,0.0
Other Assets,2.0,3.0,6.92,18.41,15.32
Total Assets,3.58,5.86,9.27,20.42,25.48
