,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,78.0,81,84,49,48
Inventory Days,94.0,105,86,158,283
Days Payable,57.0,38,44,59,123
Cash Conversion Cycle,115.0,149,126,147,208
Working Capital Days,91.0,103,75,-9,63
ROCE %,,12,21,22,15
