,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.54,67.54,50.86,36.85,41.85,41.85,45.15,46.1,46.6
Public,32.46,32.46,49.14,63.15,58.15,58.15,54.85,53.9,53.4
No. of Shareholders,115.0,129.0,136.0,140.0,143.0,186.0,9089.0,7133.0,5874.0
