,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,86.71,86.71,86.71,86.71
FIIs,2.45,1.66,1.49,1.53
DIIs,5.91,6.64,7.86,7.97
Public,4.94,5.0,3.95,3.8
No. of Shareholders,29320.0,26017.0,21215.0,18560.0
