,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.3,3.96,5.05,3.54,3.85,4.15,3.75,4.01,3.98,3.9,4.08,4.84,3.99
Expenses,3.12,3.53,4.21,3.2,3.37,3.6,3.47,3.67,3.69,3.56,3.96,4.25,3.77
Operating Profit,0.18,0.43,0.84,0.34,0.48,0.55,0.28,0.34,0.29,0.34,0.12,0.59,0.22
OPM %,5.45,10.86,16.63,9.6,12.47,13.25,7.47,8.48,7.29,8.72,2.94,12.19,5.51
Other Income,0.05,0.05,0.05,0.06,0.07,0.06,0.01,0.05,2.85,0.11,1.43,0.19,0.16
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01,0.01
Depreciation,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05
Profit before tax,0.18,0.42,0.84,0.34,0.5,0.56,0.24,0.34,3.09,0.4,1.49,0.72,0.32
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,0.18,0.42,0.83,0.35,0.49,0.56,0.23,0.33,3.08,0.39,1.49,0.72,0.33
EPS in Rs,0.21,0.49,0.97,0.41,0.57,0.65,0.27,0.39,3.6,0.46,1.74,0.84,0.39
