,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,49,26,49,13,45,39,11,70,57,189,60,237
Cash from Investing Activity,-5,-7,-10,-14,-20,-42,-116,-77,-49,-84,-95,-61
Cash from Financing Activity,-44,-20,-39,1,-24,0,105,12,-5,-114,38,-136
Net Cash Flow,0,-1,0,0,1,-4,0,5,3,-9,3,40
