,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,51.0,42.0,18.0,19.0,47.0,38.0,8.0,30.0,54.0,36.0,9.0,24.0,50.0
Expenses,11.0,48.0,40.0,14.0,32.0,42.0,16.0,23.0,28.0,51.0,27.0,28.0,39.0
Operating Profit,40.0,-6.0,-22.0,5.0,15.0,-4.0,-8.0,7.0,26.0,-14.0,-18.0,-4.0,11.0
OPM %,79.0,-14.0,-121.0,26.0,32.0,-12.0,-110.0,23.0,48.0,-39.0,-187.0,-15.0,22.0
Other Income,16.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,3.0,7.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Profit before tax,56.0,-7.0,-21.0,6.0,15.0,-5.0,-6.0,8.0,29.0,-13.0,-14.0,-1.0,18.0
Tax %,12.0,68.0,5.0,5.0,9.0,9.0,-0.0,4.0,7.0,4.0,9.0,-15.0,7.0
Net Profit,49.0,-2.0,-20.0,6.0,13.0,-5.0,-6.0,8.0,27.0,-12.0,-13.0,-2.0,17.0
EPS in Rs,69.91,-3.99,-37.44,10.83,25.43,-8.98,-13.75,17.39,61.89,-28.11,-29.59,-3.52,44.81
