,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.63,-6.28,5.47,11.6,7.41
Cash from Investing Activity,-18.55,-5.37,-6.51,-16.39,-24.85
Cash from Financing Activity,15.04,10.41,1.17,5.16,17.55
Net Cash Flow,0.12,-1.24,0.13,0.37,0.11
