,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,142.0,195,623,184,104
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,142.0,195,623,184,104
Working Capital Days,-70.0,-78,-262,-53,6
ROCE %,,20,23,44,77
