,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,2,-2,7,2
Cash from Investing Activity,0,0,4,0,-3
Cash from Financing Activity,0,-2,-3,-1,2
Net Cash Flow,-2,0,-1,6,1
