,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,119,127,133,139,150,159,163,165,172,187,195,198,201
Borrowings,30,36,12,11,9,28,7,8,8,2,4,2,4
Other Liabilities,66,78,89,41,40,54,33,30,51,54,49,46,48
Total Liabilities,224,249,243,200,208,251,212,212,240,252,257,254,262
Fixed Assets,80,82,74,67,63,59,54,50,48,48,47,44,44
CWIP,1,2,0,1,1,2,1,4,5,6,3,0,0
Investments,1,1,1,1,1,3,16,9,2,20,9,35,24
Other Assets,141,165,168,130,143,187,141,150,185,178,198,175,194
Total Assets,224,249,243,200,208,251,212,212,240,252,257,254,262
