,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.96,72.96,72.97,72.97
DIIs,0.03,0.0,0.0,0.0
Public,27.01,27.04,27.03,27.03
No. of Shareholders,9157.0,7769.0,7080.0,6649.0
