,2006-03-01,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2023-03-01
Debtor Days,82.0,85,71,92,114,117,71.0
Inventory Days,93.0,141,116,96,79,137,68.0
Days Payable,171.0,164,0,158,144,0,84.0
Cash Conversion Cycle,4.0,62,187,30,48,254,55.0
Working Capital Days,24.0,62,-21,-20,19,13,53.0
ROCE %,,10,-4,4,-4,-22,
