,2006-03-01,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2023-03-01
Cash from Operating Activity,1,-5,1,0,-10,-4,2
Cash from Investing Activity,0,0,0,0,14,11,-4
Cash from Financing Activity,-1,6,-1,0,-4,-3,1
Net Cash Flow,0,0,0,0,0,4,0
