,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,312.0,440.0,497.0,411.0,639.0,650.0,738.0,713.0,709.0,605.0,685.0,677.0,629.0
Expenses,289.0,398.0,424.0,362.0,565.0,573.0,630.0,620.0,631.0,546.0,614.0,623.0,582.0
Operating Profit,24.0,42.0,73.0,49.0,73.0,77.0,108.0,93.0,79.0,59.0,71.0,54.0,46.0
OPM %,8.0,9.0,15.0,12.0,12.0,12.0,15.0,13.0,11.0,10.0,10.0,8.0,7.0
Other Income,1.0,3.0,5.0,2.0,4.0,3.0,-13.0,5.0,-0.0,-1.0,-12.0,1.0,2.0
Interest,10.0,12.0,14.0,12.0,12.0,13.0,11.0,14.0,16.0,13.0,10.0,14.0,16.0
Depreciation,21.0,20.0,19.0,19.0,18.0,18.0,15.0,18.0,22.0,25.0,14.0,22.0,22.0
Profit before tax,-6.0,12.0,45.0,20.0,47.0,49.0,68.0,65.0,40.0,19.0,35.0,19.0,11.0
Tax %,27.0,39.0,26.0,36.0,36.0,10.0,21.0,19.0,24.0,10.0,14.0,33.0,1.0
Net Profit,-4.0,7.0,34.0,13.0,30.0,44.0,53.0,53.0,30.0,18.0,30.0,13.0,11.0
EPS in Rs,-1.08,1.71,7.72,2.97,6.88,10.07,12.31,12.1,6.73,3.9,6.69,2.83,2.35
