,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,47.48,47.48,47.48,50.18,55.0,59.15,61.44,70.29,70.18
FIIs,4.06,13.67,7.46,5.37,0.0,0.0,0.59,0.37,0.26
DIIs,8.98,2.97,2.86,2.69,2.57,2.33,0.01,0.0,0.33
Public,39.48,35.88,42.2,41.76,42.43,38.52,37.95,29.27,28.89
Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.34
No. of Shareholders,7857.0,7151.0,8190.0,8047.0,7392.0,7278.0,11192.0,10981.0,10792.0
