,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,19,19,19,19,19,19,19,19,19,19.0
Reserves,928,1040,1087,1070,1173,1364,1545,1705,1839,2113,2345,2802,2845.0
Preference Capital,0,0,0,0,0,0,5,5,4,5,8,0,
Borrowings,399,435,456,340,320,156,124,92,66,57,232,277,183.0
Other Liabilities,418,409,423,387,348,374,399,406,358,491,700,774,804.0
Total Liabilities,1764,1903,1986,1816,1860,1913,2088,2222,2283,2679,3296,3872,3851.0
Fixed Assets,662,844,897,793,659,705,736,695,748,777,1006,1527,1494.0
CWIP,83,84,40,43,85,73,30,46,39,28,58,87,74.0
Investments,40,26,37,41,131,124,180,227,189,127,138,161,162.0
Other Assets,979,950,1012,938,985,1011,1141,1254,1307,1747,2094,2096,2121.0
Total Assets,1764,1903,1986,1816,1860,1913,2088,2222,2283,2679,3296,3872,3851.0
