,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,62.04,62.04,62.04,62.04,74.85,74.85,74.85,74.8,74.8
DIIs,7.86,7.86,7.86,7.86,5.21,5.21,5.21,5.21,5.21
Public,30.1,30.1,30.1,30.1,19.94,19.94,19.94,19.99,20.0
No. of Shareholders,11139.0,11148.0,11152.0,11141.0,11163.0,11159.0,11444.0,11509.0,11547.0
