,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.53,51.53,51.53,51.47,54.77,54.78,54.79,54.79
FIIs,6.26,4.18,4.58,2.12,2.65,2.51,1.38,1.45
DIIs,10.34,21.43,23.05,19.68,20.04,20.2,22.02,23.65
Public,31.86,22.86,20.84,26.73,22.54,22.5,21.81,20.11
No. of Shareholders,8381.0,9314.0,12016.0,14093.0,15942.0,24768.0,30524.0,25357.0
