,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.62,5.62,16.03,2.52,0.24,0.00,8.26,0.00,0.00,4.79,23.16,0.42,0.39
Expenses,10.85,8.01,17.57,4.72,2.66,2.31,10.31,2.74,2.01,7.2,25.46,1.68,2.13
Operating Profit,-3.23,-2.39,-1.54,-2.2,-2.42,-2.31,-2.05,-2.74,-2.01,-2.41,-2.3,-1.26,-1.74
OPM %,-42.39,-42.53,-9.61,-87.3,-1008.33,,-24.82,,,-50.31,-9.93,-300.0,-446.15
Other Income,5.51,5.73,5.24,3.81,3.22,2.92,2.71,2.93,16.62,3.11,3.3,2.03,2.61
Interest,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.04,0.03,0.02
Depreciation,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Profit before tax,2.17,3.23,3.59,1.5,0.69,0.50,0.53,0.08,14.50,0.59,0.87,0.65,0.76
Tax %,40.55,85.45,30.64,26.0,-18.84,26.00,24.53,12.50,25.38,15.25,329.89,55.38,1.32
Net Profit,7.23,1.99,6.82,4.48,6.34,3.35,4.93,4.08,15.40,6.28,-1.89,4.28,-0.69
EPS in Rs,0.54,0.15,0.51,0.33,0.47,0.25,0.37,0.30,1.15,0.47,-0.14,0.32,-0.05
