,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,51,51,51,51,51,51,51,51,51,51,51,51,51
Reserves,1056,1096,1140,1278,1239,1535,1946,2384,2746,3308,3569,3720,3793
Borrowings,1239,1669,2130,2214,3221,2106,1766,1839,2519,2066,3065,3383,4912
Other Liabilities,3204,3418,4069,4183,4362,5023,6749,7389,7538,8566,9613,11507,10782
Total Liabilities,5551,6235,7390,7727,8874,8715,10512,11663,12855,13992,16298,18661,19538
Fixed Assets,1131,1321,1352,1259,1198,1149,1112,1182,1352,1398,1538,1583,1650
CWIP,112,30,18,16,8,5,78,7,84,18,2,11,13
Investments,0,0,0,0,25,130,39,13,22,1,13,0,0
Other Assets,4308,4884,6020,6452,7643,7431,9283,10460,11396,12575,14745,17067,17875
Total Assets,5551,6235,7390,7727,8874,8715,10512,11663,12855,13992,16298,18661,19538
