,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.44,0.44,0.44,7.09,9.79
Reserves,4.02,5.44,6.71,2.07,13.38
Borrowings,0.24,0.0,0.1,0.0,0.0
Other Liabilities,5.93,10.05,9.5,12.79,13.39
Total Liabilities,10.63,15.93,16.75,21.95,36.56
Fixed Assets,1.76,1.6,1.4,0.74,2.54
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,1.0,1.0,1.1,1.1,0.0
Other Assets,7.87,13.33,14.25,20.11,34.02
Total Assets,10.63,15.93,16.75,21.95,36.56
