,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
DIIs,1.98,1.95,1.97,1.92,1.79,1.01,1.01,0.63
Government,0.0,0.0,0.02,0.02,0.08,0.0,0.0,0.0
Public,8.02,8.05,8.01,8.06,8.13,8.99,9.0,9.36
No. of Shareholders,28154.0,29051.0,26963.0,24814.0,24284.0,23674.0,22001.0,21681.0
