,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,38.0,15.0,2.0,0,0,8.0,-8,0,0,0,0,0,0
Expenses,61.0,30.0,12.0,16,12,18.0,8,11,12,11,14,13,11
Operating Profit,-23.0,-16.0,-10.0,-16,-12,-10.0,-16,-11,-12,-11,-14,-13,-11
OPM %,-61.0,-106.0,-493.0,,,-120.0,,,,,,,
Other Income,15.0,17.0,14.0,14,-66,23.0,43,18,20,20,27,18,29
Interest,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2,0,0
Depreciation,4.0,4.0,5.0,4,0,0.0,0,0,0,0,0,0,0
Profit before tax,-12.0,-3.0,-1.0,-7,-78,13.0,26,8,8,9,11,5,18
Tax %,0.0,0.0,-18.0,0,0,0.0,172,0,0,0,37,1,0
Net Profit,-12.0,-3.0,-1.0,-7,-78,13.0,-19,8,8,9,7,5,18
EPS in Rs,-2.03,-0.53,-0.22,-1.09,-12.96,2.09,-3.17,1.27,1.32,1.48,1.21,0.82,3.00
