,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,60,60,60,60,60,60,60,60,60,60,60,60,60
Reserves,-1177,-1567,-2412,-1883,-2345,-3076,-3692,-4573,-4686,-4733,-4815,-4762,-4739
Borrowings,3847,2691,2473,2519,2801,2852,2949,2181,1989,1987,1987,1987,1981
Other Liabilities,3784,3318,3211,3979,4342,4453,5126,5140,5137,5048,5075,5063,5067
Total Liabilities,6513,4502,3332,4676,4858,4290,4443,2808,2499,2361,2307,2347,2369
Fixed Assets,60,65,69,964,950,934,918,904,887,871,0,0,0
CWIP,10,9,1,0,0,1,2,0,0,2,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,6443,4428,3262,3710,3907,3355,3523,1903,1612,1488,2307,2347,2369
Total Assets,6513,4502,3332,4676,4858,4290,4443,2808,2499,2361,2307,2347,2369
