,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.81,74.81,74.81,74.81,74.81,74.81,74.81,74.81
FIIs,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
DIIs,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Public,25.17,25.15,25.18,25.18,25.18,25.18,25.18,25.19
No. of Shareholders,5340.0,5538.0,5610.0,5182.0,4834.0,5531.0,6135.0,5934.0
