,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.84,-0.36,0.8200000000000001,-3.98
Cash from Investing Activity,-2.12,-0.58,-1.02,-2.71
Cash from Financing Activity,1.1,1.36,-0.16,7.02
Net Cash Flow,-0.17,0.41,-0.36,0.32
