,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
Public,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3
No. of Shareholders,3592.0,3588.0,3588.0,3591.0,3588.0,3578.0,3583.0,3609.0,3675.0
