,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,888.0,1093.0,930.0,540.0,732.0,757.0,591.0,491.0,428.0,533.0,344.0,424.0,354.0
Expenses,845.0,1028.0,874.0,673.0,705.0,750.0,654.0,563.0,553.0,545.0,464.0,556.0,403.0
Operating Profit,42.0,65.0,57.0,-133.0,28.0,7.0,-63.0,-72.0,-125.0,-12.0,-119.0,-132.0,-49.0
OPM %,5.0,6.0,6.0,-25.0,4.0,1.0,-11.0,-15.0,-29.0,-2.0,-35.0,-31.0,-14.0
Other Income,30.0,23.0,-1.0,11.0,54.0,-23.0,-45.0,29.0,32.0,2.0,17.0,17.0,10.0
Interest,11.0,29.0,18.0,19.0,18.0,18.0,27.0,14.0,15.0,14.0,18.0,16.0,18.0
Depreciation,11.0,11.0,13.0,12.0,12.0,12.0,9.0,7.0,5.0,5.0,6.0,5.0,5.0
Profit before tax,50.0,47.0,25.0,-153.0,52.0,-46.0,-144.0,-63.0,-113.0,-30.0,-126.0,-136.0,-62.0
Tax %,26.0,25.0,35.0,25.0,24.0,25.0,-24.0,7.0,0.0,-372.0,-3.0,0.0,0.0
Net Profit,37.0,35.0,16.0,-115.0,39.0,-34.0,-179.0,-59.0,-113.0,-139.0,-130.0,-136.0,-62.0
EPS in Rs,5.56,5.22,2.38,-17.1,5.85,-5.08,-26.64,-8.78,-16.74,-20.72,-19.29,-20.2,-9.2
