,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,46,62,62,62,63,63,63,63,63,63,63,63,63
Reserves,257,572,676,750,892,1075,1246,1465,1724,1997,2173,2454,2624
Borrowings,2486,3065,3902,5104,6538,7560,8134,9349,10109,10197,9692,9924,10049
Other Liabilities,63,93,96,159,270,345,288,81,99,108,70,83,116
Total Liabilities,2853,3792,4736,6076,7763,9043,9731,10957,11995,12365,11997,12523,12852
Fixed Assets,3,4,5,9,9,9,14,16,37,31,35,40,54
CWIP,0,0,0,0,0,0,0,0,0,0,0,4,0
Investments,8,8,12,12,12,16,16,22,22,22,32,32,32
Other Assets,2841,3780,4719,6054,7742,9018,9702,10919,11935,12311,11930,12448,12767
Total Assets,2853,3792,4736,6076,7763,9043,9731,10957,11995,12365,11997,12523,12852
