,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,73.0,76.0,81.0,74.0,73.0,72.0,65.0,69.0,77.0,75.0,77.0,80.0,80.0
Expenses,51.0,49.0,55.0,49.0,48.0,46.0,39.0,46.0,45.0,45.0,42.0,46.0,46.0
Operating Profit,21.0,27.0,26.0,25.0,25.0,26.0,26.0,23.0,32.0,31.0,35.0,34.0,34.0
OPM %,29.0,36.0,32.0,34.0,34.0,36.0,40.0,33.0,42.0,41.0,45.0,43.0,42.0
Other Income,2.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,19.0,27.0,23.0,24.0,25.0,24.0,26.0,22.0,30.0,31.0,34.0,34.0,33.0
Tax %,27.0,44.0,24.0,28.0,26.0,29.0,27.0,27.0,26.0,25.0,26.0,27.0,27.0
Net Profit,14.0,15.0,18.0,18.0,18.0,17.0,19.0,16.0,22.0,23.0,25.0,25.0,24.0
EPS in Rs,7.46,8.44,9.84,9.74,10.07,9.5,10.84,9.32,13.0,13.6,14.52,14.41,14.14
