,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.77,67.77,67.77,67.77,67.99,68.34,68.34,68.34
FIIs,6.06,5.78,6.09,5.83,5.22,5.31,3.95,3.8
DIIs,5.78,3.5,0.81,0.98,3.06,0.7,0.6,0.6
Public,20.39,22.95,25.32,25.42,23.74,25.65,26.42,26.42
Others,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.85
No. of Shareholders,10475.0,12011.0,12511.0,13331.0,12696.0,15143.0,13310.0,14299.0
