,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,25.0,25.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Reserves,1.59,2.16,3.49,6.44,8.34,10.75,11.8,12.78,12.58,13.04,12.99,13.22,13.41
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.85,0.32,0.72,1.02,1.02,1.49,0.39,0.71,0.8200000000000001,0.7000000000000001,0.14,0.23,0.2
Total Liabilities,27.44,27.48,29.21,37.46,39.36,42.24,42.19,43.49,43.4,43.74,43.13,43.45,43.61
Fixed Assets,0.51,0.5,0.49,0.48,0.45,1.94,3.5700000000000003,17.6,17.79,17.76,16.1,16.06,16.04
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,3.45,1.11,1.0,0.0,2.16,0.0,0.97,0.72,0.28,0.5700000000000001,0.0,0.0,0.0
Other Assets,23.48,25.87,27.72,36.98,36.75,40.3,37.65,25.17,25.33,25.41,27.03,27.39,27.57
Total Assets,27.44,27.48,29.21,37.46,39.36,42.24,42.19,43.49,43.4,43.74,43.13,43.45,43.61
