,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,70.45,70.7,70.69,70.69,71.03,71.07,71.07,71.06,71.05,71.02,69.11,69.0
FIIs,2.63,2.79,2.75,2.37,2.44,2.36,2.55,6.8,7.23,7.32,10.53,10.46
DIIs,12.29,12.23,11.98,11.75,11.5,12.33,11.94,7.8,8.04,7.85,7.73,8.24
Public,14.63,14.28,14.57,15.19,15.03,14.24,14.44,14.33,13.66,13.8,12.64,12.32
No. of Shareholders,504672.0,498750.0,491939.0,528555.0,522758.0,538508.0,546768.0,532168.0,488954.0,475283.0,466520.0,464366.0
