,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01
DIIs,2.53,2.53,2.53,2.15,1.94,0.07,0.06,0.06
Public,35.46,35.46,35.46,35.83,36.04,37.91,37.92,37.93
No. of Shareholders,8049.0,6801.0,6728.0,6768.0,7077.0,8438.0,8560.0,8539.0
