,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.44,1.63,4.55,5.57,5.56,6.59,8.25,11.93,12.06,12.3,-33.23,0.5,0.51
Expenses,1.03,0.52,42.17,0.32,0.52,0.84,0.55,0.32,0.27,0.32,32.26,0.38,0.31
Operating Profit,6.41,1.11,-37.62,5.25,5.04,5.75,7.7,11.61,11.79,11.98,-65.49,0.12,0.2
OPM %,86.16,68.1,-826.81,94.25,90.65,87.25,93.33,97.32,97.76,97.4,,24.0,39.22
Other Income,67.4,0.01,11.32,0.0,0.0,0.02,0.84,0.0,0.0,12.3,41.21,0.0,0.37
Interest,8.2,2.78,-10.59,0.2,0.29,0.13,33.54,3.04,2.88,1.88,2.38,0.0,0.05
Depreciation,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.00,0.0,0.0
Profit before tax,65.6,-1.67,-15.72,5.05,4.74,5.64,-25.01,8.57,8.91,22.4,-26.66,0.12,0.52
Tax %,-72.58,0.0,-260.05,194.85,206.33,58.16,71.85,10.27,104.49,10.27,61.55,1900.0,296.15
Net Profit,113.22,-1.67,-56.6,-4.79,-5.03,2.36,-7.04,7.68,-0.41,20.1,-10.26,-2.16,-1.03
EPS in Rs,103.34,-1.52,-51.66,-4.37,-4.59,2.15,-6.43,7.01,-0.37,18.35,-9.36,-1.97,-0.94
