,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,0.06,0.36,2.24,2.24
Reserves,0.22,0.29,1.11,10.16,10.35
Borrowings,0.35,0.0,0.44,1.69,1.08
Other Liabilities,0.63,1.1,2.96,1.81,2.35
Total Liabilities,1.25,1.45,4.87,15.9,16.02
Fixed Assets,0.19,1.02,1.56,2.04,1.78
CWIP,0.08,0.04,0.05,0.09,0.15
Investments,0.0,0.0,0.01,0.01,0.01
Other Assets,0.98,0.39,3.25,13.76,14.08
Total Assets,1.25,1.45,4.87,15.9,16.02
