,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,738,1661,1661,1662,1662,1662,1696,1696,1696,1896,2103,2196,2490.0
Reserves,4804,5117,5404,5561,5639,5208,4193,3661,3553,1842,715,1571,1277.0
Preference Capital,264,264,264,264,264,264,0,0,0,0,0,0,
Borrowings,22289,18870,21533,26503,28334,23655,20665,16394,12566,11041,7095,6020,5746.0
Other Liabilities,2029,1961,2414,3244,3511,3756,4244,4291,4623,5585,5574,7152,6747.0
Total Liabilities,29860,27609,31013,36970,39146,34282,30798,26042,22439,20364,15487,16939,16260.0
Fixed Assets,1471,1473,1934,1935,1860,1823,1721,1701,1720,1762,1741,1764,1756.0
CWIP,19,19,9,4,6,3,2,1,4,9,16,11,7.0
Investments,7208,8015,6401,6330,6860,5150,7363,5580,3963,5504,6541,7700,8394.0
Other Assets,21162,18101,22668,28700,30420,27306,21712,18760,16752,13089,7190,7464,6103.0
Total Assets,29860,27609,31013,36970,39146,34282,30798,26042,22439,20364,15487,16939,16260.0
