,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1158.0,1393.0,2036.0,1299.0,1542.0,1442.0,2011.0,1322.0,1964.0,2402.0,4070.0,4069.0,4059.0
Expenses,990.0,1207.0,1804.0,1134.0,1427.0,1347.0,1940.0,1293.0,2095.0,2236.0,3650.0,3712.0,3660.0
Operating Profit,168.0,186.0,231.0,165.0,115.0,95.0,71.0,29.0,-131.0,166.0,421.0,357.0,400.0
OPM %,14.0,13.0,11.0,13.0,7.0,7.0,4.0,2.0,-7.0,7.0,10.0,9.0,10.0
Other Income,116.0,153.0,237.0,40.0,54.0,58.0,415.0,76.0,191.0,38.0,91.0,50.0,227.0
Interest,15.0,13.0,13.0,17.0,23.0,27.0,30.0,31.0,47.0,70.0,95.0,92.0,75.0
Depreciation,52.0,54.0,62.0,55.0,63.0,64.0,63.0,61.0,70.0,80.0,91.0,86.0,86.0
Profit before tax,217.0,272.0,393.0,133.0,83.0,61.0,393.0,13.0,-58.0,53.0,325.0,228.0,466.0
Tax %,29.0,24.0,5.0,27.0,33.0,37.0,33.0,107.0,-9.0,56.0,26.0,26.0,17.0
Net Profit,154.0,206.0,373.0,97.0,55.0,39.0,264.0,-1.0,-63.0,23.0,240.0,168.0,387.0
EPS in Rs,5.72,7.63,11.74,3.74,2.4,1.75,9.05,0.16,-2.16,0.89,9.02,6.32,14.7
