,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,13,13,19,16,8,11,9
Inventory Days,,327,204,341,275,232,202,180
Days Payable,,64,68,114,111,93,54,61
Cash Conversion Cycle,,276,149,246,179,147,160,129
Working Capital Days,,103,103,165,146,104,119,99
ROCE %,,46,13,13,10,10,13,10
