,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.35,60.35,60.35,60.35,60.39,60.39,60.39
FIIs,0.01,0.03,0.0,0.0,2.33,1.89,3.88
DIIs,3.82,2.16,0.47,0.32,0.28,0.32,0.31
Public,36.81,37.45,39.18,39.33,37.0,37.41,35.43
No. of Shareholders,17432.0,16736.0,18837.0,19100.0,24904.0,26527.0,23136.0
