,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,59.57,59.57,59.57,59.57,64.19,55.5,51.1
Public,40.43,40.43,40.43,40.43,35.8,44.5,48.9
No. of Shareholders,432.0,157.0,74.0,75.0,74.0,72.0,94.0
