,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
DIIs,3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.11,3.23,3.23,3.23,3.23
Public,66.29,66.29,66.29,66.29,66.29,66.29,66.29,66.29,66.3,66.29,66.29,66.29
No. of Shareholders,2631.0,2635.0,2632.0,2630.0,2642.0,2644.0,2644.0,2643.0,2633.0,2628.0,2619.0,2695.0
