,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11
Reserves,2.43,2.68,25.96,27.06,27.04,27.32,35.73,31.6,27.2,26.82,27.76,27.79,27.84
Borrowings,108.73,70.72,73.88,68.78,59.12,58.01,40.64,40.2,43.62,43.93,43.6,43.2,42.52
Other Liabilities,9.6,5.65,5.1,4.78,7.94,7.47,10.69,7.08,4.85,4.84,3.58,3.55,3.52
Total Liabilities,123.87,82.16,108.05,103.73,97.21,95.91,90.17,81.99,78.78,78.7,78.05,77.65,76.99
Fixed Assets,0.21,0.2,0.17,0.06,0.05,0.04,0.04,2.85,2.85,2.84,2.84,3.16,3.16
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.01,1.06,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,123.65,80.9,106.84,103.67,97.16,95.87,90.13,79.14,75.93,75.86,75.21,74.49,73.83
Total Assets,123.87,82.16,108.05,103.73,97.21,95.91,90.17,81.99,78.78,78.7,78.05,77.65,76.99
