,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,42,42,42,56,56,56,56,57,57,57,57,57,57
Reserves,52,78,108,300,346,684,716,762,802,753,744,893,977
Borrowings,22,21,24,15,7,19,4,1,6,4,3,7,6
Other Liabilities,23,25,26,26,45,137,152,155,116,98,102,120,127
Total Liabilities,140,166,200,398,455,897,929,974,981,911,906,1076,1166
Fixed Assets,121,144,145,139,153,708,834,801,785,750,724,726,734
CWIP,4,6,20,40,159,59,15,34,36,35,33,42,79
Investments,0,0,0,194,84,75,12,50,70,53,65,120,148
Other Assets,14,16,35,24,59,55,67,89,90,73,84,188,205
Total Assets,140,166,200,398,455,897,929,974,981,911,906,1076,1166
