,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.0,5.0,33.0,4.0,17.0,48.0,58.0,149.0,66.0,114.0,99.0,185.0,75.0
Expenses,9.0,15.0,31.0,14.0,21.0,34.0,38.0,58.0,47.0,57.0,56.0,68.0,55.0
Operating Profit,-9.0,-10.0,3.0,-10.0,-4.0,14.0,20.0,91.0,19.0,57.0,42.0,117.0,20.0
OPM %,-5083.0,-205.0,8.0,-233.0,-20.0,30.0,34.0,61.0,29.0,50.0,43.0,63.0,27.0
Other Income,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,14.0,6.0,6.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,13.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,8.0
Profit before tax,-20.0,-19.0,-6.0,-19.0,-12.0,6.0,12.0,85.0,14.0,52.0,47.0,112.0,18.0
Tax %,22.0,23.0,22.0,30.0,23.0,30.0,28.0,24.0,27.0,26.0,26.0,25.0,27.0
Net Profit,-16.0,-15.0,-5.0,-13.0,-9.0,5.0,9.0,64.0,11.0,39.0,35.0,84.0,14.0
EPS in Rs,-2.79,-2.61,-0.86,-2.34,-1.64,0.8,1.5,11.38,1.86,6.88,6.2,14.93,2.39
