,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.67,37.48,53.03,45.06,38.29,44.9,50.71,46.05,54.04,56.94,62.23,71.51,57.51
Expenses,37.11,29.02,40.87,31.5,30.68,35.86,38.82,35.17,36.95,44.76,43.74,51.75,41.83
Operating Profit,7.56,8.46,12.16,13.56,7.61,9.04,11.89,10.88,17.09,12.18,18.49,19.76,15.68
OPM %,16.92,22.57,22.93,30.09,19.87,20.13,23.45,23.63,31.62,21.39,29.71,27.63,27.26
Other Income,0.88,0.28,3.2,0.95,1.97,-0.17,1.95,1.13,1.93,3.96,0.45,2.91,2.77
Interest,3.17,3.43,3.56,3.84,3.59,3.61,4.12,3.8,4.53,4.11,3.34,3.67,3.79
Depreciation,3.56,3.65,3.57,3.63,3.63,3.71,3.66,4.15,4.18,4.18,4.16,4.13,4.15
Profit before tax,1.71,1.66,8.23,7.04,2.36,1.55,6.06,4.06,10.31,7.85,11.44,14.87,10.51
Tax %,31.58,28.31,82.26,25.71,24.15,25.16,23.76,29.06,25.8,22.42,19.58,24.08,22.55
Net Profit,1.17,1.19,1.46,5.23,1.8,1.16,4.62,2.88,7.64,6.09,9.2,11.28,8.14
EPS in Rs,0.89,0.91,1.11,3.99,1.37,0.89,3.53,2.2,5.83,4.55,6.87,8.43,6.08
