,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,21,22,23,24,48,48,48,48,48,48,48
Reserves,5,9,22,44,102,154,212,281,368,372,430,325,358
Borrowings,2,6,26,82,87,120,114,123,132,109,122,162,152
Other Liabilities,5,11,33,89,97,154,207,147,170,102,71,61,73
Total Liabilities,29,44,101,237,309,452,581,599,718,632,672,596,631
Fixed Assets,16,22,54,107,118,222,228,220,278,206,199,64,62
CWIP,0,0,0,0,1,1,0,0,0,0,0,0,0
Investments,2,2,2,0,0,0,0,0,0,0,0,0,0
Other Assets,11,20,46,129,190,229,353,379,441,425,473,533,570
Total Assets,29,44,101,237,309,452,581,599,718,632,672,596,631
