,2010-03-01,2011-03-01,2012-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,0,1.36,0.05,11.73,0.52,0.62,1.79,5.11
Cash from Investing Activity,0,0,0,-1.17,-0.23,-22.11,-5.22,0.17,-0.03,-1.85
Cash from Financing Activity,0,0,0,-0.2,0.18,11.45,4.48,-0.6900000000000001,-2.67,-3.28
Net Cash Flow,0,0,0,-0.02,-0.01,1.06,-0.22,0.09,-0.9,-0.01
