,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.41,73.41,74.49,74.49,74.49,64.2,64.2
Public,26.59,26.59,25.51,25.51,25.51,35.8,35.81
No. of Shareholders,640.0,598.0,551.0,1115.0,3901.0,6394.0,6660.0
