,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,20,-7,15,-9
Cash from Investing Activity,0,0,-6,-19
Cash from Financing Activity,-19,7,-7,26
Net Cash Flow,1,-1,2,-2
