,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,14,19
Reserves,6,6,14,11,100
Borrowings,14,23,17,46,19
Other Liabilities,23,13,25,18,21
Total Liabilities,45,42,56,89,160
Fixed Assets,10,9,8,26,32
CWIP,0,0,0,0,1
Investments,0,0,0,0,0
Other Assets,34,33,48,62,128
Total Assets,45,42,56,89,160
