,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,41.0,166,102,42
Inventory Days,282.0,746,244,307
Days Payable,134.0,225,230,77
Cash Conversion Cycle,189.0,687,116,272
Working Capital Days,96.0,468,148,220
ROCE %,,8,38,34
