,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,15,15,15,15,15,16,16
Reserves,364,422,476,605,560,631,746,877,1009,1154,1415,1686,1845
Borrowings,341,354,336,320,354,421,440,470,422,297,96,92,159
Other Liabilities,154,174,174,197,129,162,196,254,237,272,301,307,300
Total Liabilities,874,965,1001,1137,1058,1229,1398,1616,1683,1739,1827,2101,2318
Fixed Assets,416,418,432,521,532,542,626,727,772,805,801,791,855
CWIP,8,5,18,7,12,57,56,4,22,5,7,26,61
Investments,2,8,8,7,76,87,104,117,135,150,193,286,450
Other Assets,448,534,543,602,438,544,611,768,755,779,826,998,953
Total Assets,874,965,1001,1137,1058,1229,1398,1616,1683,1739,1827,2101,2318
