,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,217,217,217,217,217,217,217,217,217,217,217
Reserves,-1,2888,2613,2118,1562,2276,2172,1971,48,-498,-666,-36,-19
Borrowings,290,2612,2728,3160,3031,2989,2425,2373,2414,2434,2470,1981,1956
Other Liabilities,394,1250,1519,940,1051,1253,1139,1289,1323,1239,1330,1033,1042
Total Liabilities,694,6760,7076,6435,5860,6735,5952,5849,4001,3392,3351,3195,3195
Fixed Assets,182,418,452,451,444,437,254,258,256,13,0,0,0
CWIP,80,550,596,560,709,880,626,704,312,1,0,0,0
Investments,18,4524,4581,4255,3362,4104,3401,3351,3189,3188,3185,3184,3184
Other Assets,414,1267,1448,1169,1344,1314,1671,1536,245,189,166,11,11
Total Assets,694,6760,7076,6435,5860,6735,5952,5849,4001,3392,3351,3195,3195
