,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,32.08,32.08,32.08,31.28,31.25,31.26,31.27,31.27,33.25,33.25,33.25,33.67
Public,67.92,67.92,67.92,68.72,68.75,68.74,68.73,68.74,66.75,66.74,66.75,66.33
No. of Shareholders,4160.0,4172.0,4217.0,4326.0,4743.0,5243.0,5336.0,5491.0,5385.0,5269.0,5187.0,5096.0
