,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.72,3.28,5.04,1.98,5.31,5.95,4.44,5.23,4.22,3.58,3.51,2.87,3.18
Expenses,2.52,3.02,4.86,1.76,5.05,5.69,4.18,4.88,3.72,3.18,3.26,2.45,2.6
Operating Profit,0.2,0.26,0.18,0.22,0.26,0.26,0.26,0.35,0.50,0.40,0.25,0.42,0.58
OPM %,7.35,7.93,3.57,11.11,4.9,4.37,5.86,6.69,11.85,11.17,7.12,14.63,18.24
Other Income,0.0,0.02,0.03,0.01,0.01,0.02,0.03,0.02,0.00,0.09,-0.05,0.01,0.01
Interest,0.06,0.14,0.11,0.1,0.09,0.09,0.07,0.11,0.18,0.17,-0.06,0.14,0.3
Depreciation,0.11,0.12,0.11,0.12,0.17,0.18,0.22,0.24,0.32,0.32,0.25,0.27,0.28
Profit before tax,0.03,0.02,-0.01,0.01,0.01,0.01,0.00,0.02,0.00,0.00,0.01,0.02,0.01
Tax %,33.33,50.0,-600.0,0.0,0.0,0.0,,0.0,,,100.0,50.0,0.0
Net Profit,0.01,0.01,-0.07,0.01,0.01,0.0,-0.01,0.02,0.00,0.00,0.01,0.02,0.01
EPS in Rs,0.03,0.03,-0.23,0.03,0.03,0.0,-0.03,0.07,0.00,0.00,0.03,0.07,0.03
