,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,39,45,108,98,76,161,63,85,32
Inventory Days,,475,229,463,297,168,189,143,178,215
Days Payable,,65,52,96,64,18,8,2,71,66
Cash Conversion Cycle,,449,222,475,331,227,342,204,192,180
Working Capital Days,,144,109,191,142,120,227,123,121,73
ROCE %,,21,4,8,14,13,0,11,52,22
