,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.53,5.41,14.5,7.83,13.11,18.46,20.22,8.75,15.82,17.42,12.62,9.29,12.72
Expenses,7.33,4.28,12.11,6.83,12.0,16.9,19.39,7.8,14.69,16.28,11.61,8.24,12.64
Operating Profit,1.2,1.13,2.39,1.0,1.11,1.56,0.83,0.95,1.13,1.14,1.01,1.05,0.08
OPM %,14.07,20.89,16.48,12.77,8.47,8.45,4.1,10.86,7.14,6.54,8.0,11.3,0.63
Other Income,0.0,0.02,0.02,0.0,0.35,0.0,0.01,0.01,0.01,0.01,0.04,0.0,0.0
Interest,0.42,0.4,1.28,0.41,0.6,0.54,0.52,0.48,0.54,0.53,0.58,0.58,0.49
Depreciation,0.26,0.26,0.26,0.28,0.28,0.17,0.23,0.24,0.26,0.26,0.22,0.25,0.24
Profit before tax,0.52,0.49,0.87,0.31,0.58,0.85,0.09,0.24,0.34,0.36,0.25,0.22,-0.65
Tax %,0.0,0.0,6.9,9.68,12.07,3.53,-11.11,8.33,23.53,22.22,36.0,27.27,24.62
Net Profit,0.52,0.49,0.81,0.27,0.51,0.81,0.1,0.22,0.25,0.28,0.16,0.16,-0.49
EPS in Rs,0.33,0.31,0.51,0.17,0.32,0.51,0.06,0.14,0.16,0.18,0.1,0.1,-0.39
