,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-0.17,-10.38,-0.55,0.72,3.43,-0.45,5.08,4.21
Cash from Investing Activity,0,-0.39,-8.63,-5.22,-0.78,-2.52,-0.02,-0.06,-0.77
Cash from Financing Activity,0,0.56,19.18,5.75,0.17,-0.85,0.23,-4.5,-3.7
Net Cash Flow,0,0.0,0.17,-0.02,0.11,0.06,-0.24,0.52,-0.26
