,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,73.67,73.67,73.67,73.67,67.85,60.4
Public,26.33,26.33,26.33,26.33,32.16,39.61
No. of Shareholders,65.0,58.0,60.0,1804.0,3585.0,3804.0
