,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.08,51.57,33.0,25.12,25.12,25.12,5.63,5.63,5.63
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0
DIIs,2.47,1.39,0.0,0.03,0.06,0.04,0.03,0.0,0.0
Public,44.45,47.04,67.0,74.84,74.81,74.84,93.68,94.36,94.36
No. of Shareholders,3638.0,14617.0,18229.0,17972.0,17841.0,20417.0,102735.0,102516.0,105260.0
