,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Reserves,1.14,1.52,1.83,2.03,2.17,2.34,2.42,2.64,2.66,2.68,3.82,4.31,4.29
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1
Other Liabilities,0.43,0.42,0.46,0.2,0.03,0.01,0.02,0.13,0.66,0.05,1.41,0.61,0.46
Total Liabilities,3.07,3.44,3.79,3.73,3.7,3.85,3.94,4.27,4.82,4.23,6.73,6.47,6.35
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Other Assets,3.07,3.44,3.79,3.73,3.7,3.85,3.94,4.27,4.82,4.23,6.72,6.46,6.33
Total Assets,3.07,3.44,3.79,3.73,3.7,3.85,3.94,4.27,4.82,4.23,6.73,6.47,6.35
